Comuna,Propiedad,Precio,Direccion,Tamaño en m2,Dormitorios,Baños,ID
Concepción,Departamento,108962320,"Avenida Manuel Rodríguez 1180, Concepción, Chile, Barrio Poniente, Concepción, Biobío",51,2,2,2421
Concepción,Departamento,106000000,"Canto Del Valle 1840, Concepción, Chile, Lomas de San Sebastián, Concepción, Biobío",35,1,1,2422
Concepción,Departamento,137218651,"Concepción, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",45,2,2,2423
Concepción,Departamento,83106855,"Martínez De Rozas 25, Concepción, Biobío",37,1,1,2424
Concepción,Departamento,140358244,"Avenida Pedro De Valdivia 159, Concepción, Chile, Pedro de Valdivia, Concepción, Biobío",61,2,2,2425
Concepción,Departamento,93264359,"Orompello Entre Manuel Rodriguez Y Bandera, Barrio Poniente, Concepción, Biobío",38,1,1,2426
Concepción,Departamento,144051882,"Avenida Manuel Rodríguez 900 - 1200, Concepción, Chile, Barrio Poniente, Concepción, Biobío",62,2,2,2427
Concepción,Departamento,96000000,"Departamento En Píso 12, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",50,2,1,2428
Concepción,Departamento,156536378,"Vende Departamentos En Concepción, Barrio Poniente, Concepción, Biobío",69,1,2,2429
Concepción,Departamento,295491040,No disponible,200,4,3,2430
Concepción,Departamento,156573314,"Anibal Pinto 1435, Concepción, Chile, Barrio Poniente, Concepción, Biobío",59,2,2,2431
Concepción,Departamento,132970967,"En Venta Céntrico Departamento, Centro de Concepción, Concepción, Biobío",53,2,2,2432
Concepción,Departamento,77566398,"Lincoyan 858, Centro de Concepción, Concepción, Biobío",44,2,1,2433
Concepción,Departamento,127430510,"Collao 1585, Concepción, Chile, Collao, Concepción, Biobío",80,3,2,2434
Concepción,Departamento,158826434,"Obispo Hipólito Salas 89, Concepción, Chile, Centro de Concepción, Concepción, Biobío",57,2,2,2435
Concepción,Departamento,321346506,"Pedro de Valdivia, Concepción, Biobío",98,2,2,2436
Concepción,Departamento,169907348,"Concepcion, Centro de Concepción, Concepción, Biobío",61,2,2,2437
Concepción,Departamento,125000000,"Collao 750, Concepción, Chile, Collao, Concepción, Biobío",52,2,2,2438
Concepción,Departamento,132970967,"Maipú 1200 - 1500, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",75,2,2,2439
Concepción,Departamento,145898701,"Canto Del Valle 1800 - 2100, Concepción, Chile, Lomas de San Sebastián, Concepción, Biobío",59,2,2,2440
Concepción,Departamento,129277329,"Rengo 1158, Concepción, Chile, Barrio Poniente, Concepción, Biobío",65,2,2,2441
Concepción,Departamento,110809139,"Colo Colo Con Heras, Barrio Poniente, Concepción, Biobío",60,2,2,2442
Concepción,Departamento,129000000,"Santa Catalina De Siena 1 - 300, Concepción, Chile, Lomas de San Sebastián, Concepción, Biobío",85,3,2,2443
Concepción,Departamento,110000000,"Rengo 1201, Concepción, Chile, Barrio Poniente, Concepción, Biobío",61,2,2,2444
Concepción,Departamento,110439776,"Lomas San Andres, Concepción, Biobío",41,1,1,2445
Concepción,Departamento,95000000,"San Martín 42, Concepción, Chile, Concepción, Biobío",64,2,1,2446
Concepción,Departamento,138511425,"Procasa/los Carrera/vilumilla, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",68,2,2,2447
Concepción,Departamento,125583691,"Avenida Presidente Jorge Alessandri Rodriguez 450, Concepción, Chile, Lomas de San Andrés, Concepción, Biobío",56,2,2,2448
Concepción,Departamento,132970967,"Barros Arana 1200, Concepción, Chile, Centro de Concepción, Concepción, Biobío",60,2,2,2449
Concepción,Departamento,98000000,"Anibal Pinto 266, Concepción, Chile, Centro de Concepción, Concepción, Biobío",63,3,1,2450
Concepción,Departamento,77566398,"Avenida Chacabuco 333, Concepción, Chile, Centro de Concepción, Concepción, Biobío",38,1,1,2451
Concepción,Departamento,140000000,"Plaza Perú, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",72,2,1,2452
Concepción,Departamento,83106855,"Maipú 1339, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",40,1,1,2453
Concepción,Departamento,121890053,"Maipú 1500 - 1800, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",58,2,2,2454
Concepción,Departamento,99728226,"Avenida Pedro De Valdivia 159, Concepción, Chile, Pedro de Valdivia, Concepción, Biobío",34,1,1,2455
Concepción,Departamento,258665469,"Avenida Chacabuco 1 - 300, Concepción, Chile, Centro de Concepción, Concepción, Biobío",150,4,3,2456
Concepción,Departamento,177294624,"Acceso A Aeropuerto Carriel Sur 546, Concepción, Bío Bío, Chile, Lomas de San Andrés, Concepción, Biobío",80,3,2,2458
Concepción,Departamento,178000000,"Eleuterio Ramirez, Concepción, Chile, Concepción, Biobío",127,3,2,2459
Concepción,Departamento,107115501,"Centro de Concepción, Concepción, Biobío",68,2,2,2460
Concepción,Departamento,402606542,"Procasa/lomas De San Andres, Lomas de San Andrés, Concepción, Biobío",145,3,3,2461
Concepción,Departamento,199456452,"Concepción, Concepción, Biobío",91,3,2,2462
Concepción,Departamento,97327361,"Manuel Rodriguez 1180, Barrio Poniente, Concepción, Biobío",51,2,2,2464
Concepción,Departamento,226309200,"Avenida Manuel Rodríguez, Concepción, Chile, Barrio Poniente, Concepción, Biobío",92,3,2,2466
Concepción,Departamento,107115501,"Anibal Pinto 1827, Concepción, Chile, Bajo Tucapel, Concepción, Biobío",69,2,2,2467
Concepción,Departamento,90494131,"Anibal Pinto Con Rodriguez, Barrio Poniente, Concepción, Biobío",41,1,1,2468
Concepción,Departamento,125000000,"Lomas de San Sebastián, Concepción, Biobío",70,3,2,2470
Concepción,Departamento,112692895,"Las Heras 2209, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",56,3,2,2471
Concepción,Departamento,88647312,"Las Heras 2100 - 2400, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",55,2,1,2472
Concepción,Departamento,94187769,"Avenida Pedro De Valdivia 159, Concepción, Chile, Pedro de Valdivia, Concepción, Biobío",35,1,1,2473
Concepción,Departamento,145000000,"Pelantaro, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",90,3,2,2474
Concepción,Departamento,120043234,"Barros Arana 1780, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",47,1,2,2475
Concepción,Departamento,101944408,"Concepción, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",60,3,2,2476
Concepción,Departamento,120043234,"Barros Arana 1780, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",47,1,2,2477
Concepción,Departamento,239000000,"Departamento En Venta Plaza De Armas, Concepción, Centro de Concepción, Concepción, Biobío",122,3,1,2478
Concepción,Departamento,120000000,"Rengo, Concepción, Chile, Centro de Concepción, Concepción, Biobío",65,3,2,2479
Concepción,Departamento,96034588,"San Martín Poniente 1277, Concepción, Chile, Centro de Concepción, Concepción, Biobío",42,1,1,2480
Concepción,Departamento,148336502,"Manuel Rodríguez 1180, Centro de Concepción, Concepción, Biobío",61,2,2,2481
Concepción,Departamento,89238294,"Freire 1595, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",40,1,1,2482
Concepción,Departamento,120000000,"Rengo 1071, Concepción, Chile, Barrio Poniente, Concepción, Biobío",70,3,2,2483
Concepción,Departamento,98000000,"Arturo Prat, Concepción, Chile, Barrio Poniente, Concepción, Biobío",55,2,2,2484
Concepción,Departamento,90494131,"Anibal Pinto 1435, Barrio Poniente, Concepción, Biobío",41,1,1,2485
Concepción,Departamento,122000000,"Centrico Departamento 2d2b Concepcion, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",55,2,2,2486
Concepción,Departamento,120000000,"Departamento Sector Collao, Collao, Concepción, Biobío",58,2,1,2487
Concepción,Departamento,210204938,"Avenida Manuel Rodríguez, Concepción, Chile, Barrio Poniente, Concepción, Biobío",82,2,2,2488
Concepción,Departamento,140358244,"Freire 1190, Concepción, Chile, Centro de Concepción, Concepción, Biobío",46,2,1,2489
Concepción,Departamento,129055711,"Tucapel 664 Concepcion, Centro de Concepción, Concepción, Biobío",61,2,2,2490
Concepción,Departamento,140358244,"Manuel Rodríguez 1180, Barrio Poniente, Concepción, Biobío",56,2,2,2491
Concepción,Departamento,138511425,"San Martín 685, Concepción, Chile, Centro de Concepción, Concepción, Biobío",88,3,2,2492
Concepción,Departamento,80890672,"Ongolmo & Avenida Manuel Rodríguez, Concepción, Chile, Barrio Poniente, Concepción, Biobío",50,1,1,2493
Concepción,Departamento,101575045,"Freire 1458, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",60,2,2,2494
Concepción,Departamento,110000000,"Freire 1255, Concepción, Chile, Centro de Concepción, Concepción, Biobío",53,2,1,2495
Concepción,Departamento,83000000,"Prieto 775, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",52,2,1,2496
Concepción,Departamento,70179122,"Lautaro 566, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",54,2,1,2497
Concepción,Departamento,81260036,"Av. Manuel Rodríguez 1267, Concepción, Chile, Barrio Poniente, Concepción, Biobío",39,1,1,2498
Concepción,Departamento,132970967,"Av. Las Terrazas 1470, Concepción, Bío Bío, Chile, Lomas de San Sebastián, Concepción, Biobío",55,2,2,2499
Concepción,Departamento,118000000,"Avenida San Juan Bosco 1865, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",63,2,2,2500
Concepción,Departamento,132970967,"Maipú 1663, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",61,2,2,2501
Concepción,Departamento,68332303,"Prieto Con Colo Colo, Barrio Poniente, Concepción, Biobío",32,1,1,2502
Concepción,Departamento,90494131,"Freire 1780, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",20,1,1,2503
Concepción,Departamento,132970967,"Maipú 1402, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",75,2,2,2504
Concepción,Departamento,99358862,"Desiderio Sanhueza 160, Concepción, Chile, Concepción, Biobío",47,2,2,2505
Concepción,Departamento,114502777,"Av. Manuel Rodríguez 1267, Concepción, Chile, Barrio Poniente, Concepción, Biobío",52,2,2,2506
Concepción,Departamento,68332303,"Edificio Obispo Salas, Centro de Concepción, Concepción, Biobío",28,1,1,2507
Concepción,Departamento,130000000,"Se Vende Acogedor Departamento., Centro de Concepción, Concepción, Biobío",61,2,2,2508
Concepción,Departamento,121890053,"Avenida San Andrés 247, Concepción, Biobío, Chile, Lomas de San Andrés, Concepción, Biobío",65,1,1,2509
Concepción,Departamento,160000000,"O'higgins 1365, Dpto 1500 - 1800, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",55,2,2,2510
Concepción,Departamento,118196415,"Anibal Pinto 2100 - 2400, Concepción, Chile, Concepción, Biobío",49,2,2,2511
Concepción,Departamento,110809139,"Collao, Concepción, Biobío",51,2,1,2512
Concepción,Departamento,413687456,"Hernando De Santillán 153, Concepción, Chile, Lomas de San Andrés, Concepción, Biobío",145,3,3,2513
Concepción,Departamento,119156761,"Anibal Pinto 1435, Concepción, Chile, Barrio Poniente, Concepción, Biobío",43,1,1,2514
Concepción,Departamento,128723284,"Freire 1255, Concepción, Chile, Centro de Concepción, Concepción, Biobío",69,3,2,2515
Concepción,Departamento,158826434,"Las Heras 1550, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",67,3,2,2516
Concepción,Departamento,79524026,"Procasa/ongolmo/bulnes, Barrio Poniente, Concepción, Biobío",56,2,2,2517
Concepción,Departamento,104271400,"Centro de Concepción, Concepción, Biobío",40,1,1,2518
Concepción,Departamento,380444714,"Avenida Pedro De Valdivia 1248, Concepción, Chile, Pedro de Valdivia, Concepción, Biobío",154,3,3,2519
Concepción,Departamento,424842242,"Avenida Pedro De Valdivia 1248, Concepción, Chile, Pedro de Valdivia, Concepción, Biobío",169,3,3,2520
Concepción,Departamento,240000000,"Obispo Hipólito Salas, Centro de Concepción, Concepción, Biobío",196,5,3,2521
Concepción,Departamento,169907348,"Cochrane, Centro de Concepción, Concepción, Biobío",55,2,2,2522
Concepción,Departamento,110000000,"Juan Martínez De Rozas, Concepción, Biobío",34,1,1,2523
Concepción,Departamento,120000000,"Vicuña Mackenna, Barrio Poniente, Concepción, Biobío",90,4,2,2524
Concepción,Departamento,73503396,"Maipu Poniente 44, Concepción, Chile, Centro de Concepción, Concepción, Biobío",35,1,1,2525
Concepción,Departamento,328253609,"Pedro de Valdivia, Concepción, Biobío",152,3,3,2526
Concepción,Departamento,204738354,"O'higgins 375, Concepción, Chile, Centro de Concepción, Concepción, Biobío",140,3,2,2527
Concepción,Departamento,85000000,"Avenida Campos Deportivos 1 - 300, Concepción, Chile, Andalién, Concepción, Biobío",61,3,2,2528
Concepción,Departamento,86800493,"Vicuña Mackenna 1200 - 1500, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",48,2,1,2529
Concepción,Departamento,118196415,"Maipú 1637, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",36,2,1,2530
Concepción,Departamento,201007779,"Barros Arana 176, Concepción, Chile, Centro de Concepción, Concepción, Biobío",120,3,2,2531
Concepción,Departamento,136295242,"Castellón 540, Concepción, Chile, Centro de Concepción, Concepción, Biobío",98,4,2,2532
Concepción,Departamento,75000000,"Bandera 1400, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",45,1,1,2533
Concepción,Departamento,95000000,"San Martín 1 - 300, Concepción, Chile, Centro de Concepción, Concepción, Biobío",64,2,1,2534
Concepción,Departamento,402606542,"Pedro de Valdivia, Concepción, Biobío",143,3,3,2535
Concepción,Departamento,139287088,"Freire 1200 - 1500, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",85,3,2,2536
Concepción,Departamento,50000000,"Ejército 2100 - 2400, Concepción, Chile, Concepción, Biobío",44,2,1,2537
Concepción,Departamento,73872760,"Maipu Pte. 28, Concepción, Bío Bío, Chile, Centro de Concepción, Concepción, Biobío",45,1,1,2538
Concepción,Departamento,68332303,"Prieto 775, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",30,1,1,2539
Concepción,Departamento,108962320,"Centro de Concepción, Concepción, Biobío",38,1,1,2541
Concepción,Departamento,120000000,"Capitán Orella 128, Concepción, Chile, Lorenzo Arenas, Concepción, Biobío",95,3,1,2542
Concepción,Departamento,683323030,"Camilo Henríquez 3015, Concepción, Chile, Andalién, Concepción, Biobío",43,2,1,2543
Concepción,Departamento,81260036,"Avenida Manuel Rodríguez 1180, Concepción, Chile, Barrio Poniente, Concepción, Biobío",36,1,1,2544
Concepción,Departamento,81260036,"Avenida Manuel Rodríguez 900 - 1200, Concepción, Chile, Barrio Poniente, Concepción, Biobío",37,1,1,2545
Concepción,Departamento,93264359,"Concepcion, Barrio Poniente, Concepción, Biobío",38,1,1,2546
Concepción,Departamento,118565779,"Prieto Con Colo Colo, Barrio Poniente, Concepción, Biobío",49,2,1,2547
Concepción,Departamento,85000000,"Colo Colo 933, Concepción, Chile, Barrio Poniente, Concepción, Biobío",35,1,1,2548
Concepción,Departamento,94187769,"San Martín 1 - 300, Concepción, Chile, Centro de Concepción, Concepción, Biobío",36,1,1,2549
Concepción,Departamento,97881407,"San Martín 1 - 300, Concepción, Chile, Centro de Concepción, Concepción, Biobío",36,1,1,2550
Concepción,Departamento,86246447,"Las Herreras Poniente 77 Concepción, Barrio Poniente, Concepción, Biobío",32,1,1,2552
Concepción,Departamento,107632611,"Lorenzo Arenas, Concepción, Biobío",56,2,1,2553
Concepción,Departamento,229005555,"Angol 610, 4030602 Concepción, Bío Bío, Chile, Centro de Concepción, Concepción, Biobío",88,2,2,2554
Concepción,Departamento,975120431,"Pedro de Valdivia, Concepción, Biobío",463,4,5,2555
Concepción,Departamento,112101913,"Lorenzo Arenas, Concepción, Biobío",47,2,2,2556
Concepción,Departamento,206843728,"Avenida Jorge Alessandri 546, Concepción, Talcahuano, Chile, Concepción, Biobío",81,3,2,2557
Concepción,Departamento,81000000,"Las Heras 2241, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",60,2,2,2558
Concepción,Departamento,184681900,"Freire 1255, Concepción, Chile, Centro de Concepción, Concepción, Biobío",85,3,2,2559
Concepción,Departamento,77566398,"Anibal Pinto 2384, Concepción, Chile, Concepción, Biobío",34,1,1,2560
Concepción,Departamento,103052500,"Rosas 1 - 300, Concepción, Chile, Concepción, Biobío",56,2,2,2561
Concepción,Departamento,107115501,"Barrio Poniente, Concepción, Biobío",52,2,2,2562
Concepción,Departamento,177294624,"Jorge Alessandri, Lomas de San Andrés, Concepción, Biobío",85,3,2,2563
Concepción,Departamento,284410126,"Avenida Pedro De Valdivia 800, Concepción, Chile, Pedro de Valdivia, Concepción, Biobío",140,4,3,2564
Concepción,Departamento,369326863,"Pedro de Valdivia, Concepción, Biobío",169,3,3,2565
Concepción,Departamento,129166520,"Galvarino 706, 4081468 Concepción, Bío Bío, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",72,3,2,2566
Concepción,Departamento,125000000,"Chorrillos 1102, Concepción, Chile, Barrio Universitario, Concepción, Biobío",62,3,1,2567
Concepción,Departamento,103421864,"Barrio Poniente, Concepción, Biobío",55,2,2,2568
Concepción,Departamento,299184678,"Los Castaños 1541, Concepción, Chile, Pedro de Valdivia, Concepción, Biobío",94,2,2,2569
Concepción,Departamento,343508334,"Rengo 45, Concepción, Chile, Centro de Concepción, Concepción, Biobío",150,4,3,2570
Concepción,Departamento,96034588,"Janequeo 600 - 900, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",50,2,1,2571
Concepción,Departamento,204959972,"Av. Pdte. Jorge Alessandri Rodriguez 300 - 600, Concepción, Talcahuano, Bío Bío, Chile, Lomas de San Andrés, Concepción, Biobío",115,3,2,2572
Concepción,Departamento,135261023,"Avenida Chacabuco 1 - 300, Concepción, Chile, Centro de Concepción, Concepción, Biobío",66,1,1,2573
Concepción,Departamento,131124148,"San Martín Poniente 1 - 300, Concepción, Chile, Centro de Concepción, Concepción, Biobío",76,2,2,2574
Concepción,Departamento,110809139,"Rengo 900 - 1200, Concepción, Chile, Barrio Poniente, Concepción, Biobío",54,2,2,2575
Concepción,Departamento,101648917,"Lorenzo Arenas, Concepción, Biobío",86,3,1,2576
Concepción,Departamento,158826434,"Centro de Concepción, Concepción, Biobío",61,2,2,2577
Concepción,Departamento,94187769,"Centro de Concepción, Concepción, Biobío",40,1,1,2578
Concepción,Departamento,129277329,"Maipú 28, Concepción, Chile, Centro de Concepción, Concepción, Biobío",55,2,2,2579
Concepción,Departamento,132970967,"Lomas de San Sebastián, Concepción, Biobío",67,2,2,2580
Concepción,Departamento,86800493,"Avenida Los Carrera 41, Concepción, Chile, Centro de Concepción, Concepción, Biobío",31,1,1,2581
Concepción,Departamento,214231003,"Víctor Lamas 1200 - 1500, Concepción, Chile, Centro de Concepción, Concepción, Biobío",78,3,2,2582
Concepción,Departamento,84030264,"Pedro de Valdivia, Concepción, Biobío",37,1,1,2583
Concepción,Departamento,92340950,"C. Uno 1871, 4061517 Concepción, Bío Bío, Chile, Concepción, Biobío",55,3,1,2584
Concepción,Departamento,129277329,"Santa Catalina De Siena 1 - 300, Concepción, Chile, Lomas de San Sebastián, Concepción, Biobío",65,3,2,2585
Concepción,Departamento,177294624,"Av. San Andrés 1 - 300, Concepción, Chile, Lomas de San Andrés, Concepción, Biobío",84,2,2,2586
Concepción,Departamento,78000000,"Castellón 1333, Concepción, Chile, Barrio Poniente, Concepción, Biobío",35,1,1,2587
Concepción,Departamento,80000000,"Collao 900 - 1200, Concepción, Chile, Collao, Concepción, Biobío",37,1,1,2588
Concepción,Departamento,142000000,"Castellón 64, Concepción, Chile, Centro de Concepción, Concepción, Biobío",59,2,2,2589
Concepción,Departamento,103421864,"Rengo 900 - 1200, Concepción, Bío Bío, Chile, Barrio Poniente, Concepción, Biobío",54,2,2,2590
Concepción,Departamento,162520072,"Vilumilla 750, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",97,3,2,2591
Concepción,Departamento,91602222,"Rengo 1071, Concepción, Chile, Barrio Poniente, Concepción, Biobío",52,2,1,2592
Concepción,Departamento,73503396,"Anibal Pinto 2284, Concepción, Chile, Concepción, Biobío",39,1,1,2593
Concepción,Departamento,79000000,"Orompello 858, Concepción, Bío Bío, Chile, Centro de Concepción, Concepción, Biobío",40,1,1,2594
Concepción,Departamento,81260036,"Maipú 28, Concepción, Chile, Centro de Concepción, Concepción, Biobío",30,1,1,2595
Concepción,Departamento,84584310,"Anibal Pinto 1435, Concepción, Chile, Barrio Poniente, Concepción, Biobío",42,1,1,2596
Concepción,Departamento,103052500,"Avenida Campos Deportivos, Concepción, Chile, Andalién, Concepción, Biobío",60,2,2,2597
Concepción,Departamento,101575045,"San Martín 1200 - 1500, Concepción, Chile, Centro de Concepción, Concepción, Biobío",40,1,1,2598
Concepción,Departamento,66485483,"Manuel Bulnes 1 - 300, Concepción, Chile, Barrio Poniente, Concepción, Biobío",21,1,1,2599
Concepción,Departamento,128907966,"Barrio Universitario, Barrio Universitario, Concepción, Biobío",52,2,2,2600
Concepción,Departamento,81260036,"Collao 1764, Concepción, Chile, Collao, Concepción, Biobío",56,3,1,2601
Concepción,Departamento,79413217,"Orompello 129, Concepción, Chile, Centro de Concepción, Concepción, Biobío",36,1,1,2602
Concepción,Departamento,202411362,"O'higgins 1678, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",108,3,3,2603
Concepción,Departamento,107115501,"Collao, Concepción, Biobío",50,2,1,2604
Concepción,Departamento,132970967,"En Venta Céntrico Departamento, Centro de Concepción, Concepción, Biobío",53,2,2,2605
Concepción,Departamento,70179122,"Collao 400, Concepción, Chile, Collao, Concepción, Biobío",28,1,1,2606
Concepción,Departamento,72025941,"Collao 750, Concepción, Chile, Collao, Concepción, Biobío",39,1,1,2607
Concepción,Departamento,118196415,"Gral. Novoa 707, Concepción, Bío Bío, Chile, Collao, Concepción, Biobío",60,2,2,2608
Concepción,Departamento,169907348,"Cataluña 1118, Concepción, Chile, Concepción, Biobío",92,3,3,2609
Concepción,Departamento,99358862,"Ongolmo, Concepción, Chile, Barrio Poniente, Concepción, Biobío",36,1,1,2610
Concepción,Departamento,88647312,"Procasa Freire/ongolmo/freire, Centro de Concepción, Concepción, Biobío",39,1,1,2611
Concepción,Departamento,75000000,"Av Los Carrera,concepción, Centro de Concepción, Concepción, Biobío",35,1,1,2612
Concepción,Departamento,81260036,"Edificio Neo Maipú, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",40,1,1,2613
Concepción,Departamento,103421864,"Ongolmo 1131, Concepción, Chile, Barrio Poniente, Concepción, Biobío",28,1,1,2614
Concepción,Departamento,110439776,"Colo Colo 900 - 1200, Concepción, Bío Bío, Chile, Barrio Poniente, Concepción, Biobío",55,2,2,2615
Concepción,Departamento,116608151,"Collao, Concepción, Collao, Concepción, Biobío",53,2,1,2616
Concepción,Departamento,88647312,"Entre Janequeo Y Lautaro, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",39,1,1,2617
Concepción,Departamento,88000000,"Maipú 1200 - 1500, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",30,1,1,2618
Concepción,Departamento,128169238,"Avenida Manuel Rodríguez 1180, Concepción, Chile, Barrio Poniente, Concepción, Biobío",49,2,2,2619
Concepción,Departamento,99432734,"Las Herreras Poniente Concepción, Centro de Concepción, Concepción, Biobío",46,2,1,2620
Concepción,Departamento,284410126,"Avenida Pedro De Valdivia 917, Concepción, Chile, Pedro de Valdivia, Concepción, Biobío",140,3,3,2622
Concepción,Departamento,77566398,"Anibal Pinto 2384, Concepción, Chile, Concepción, Biobío",34,1,1,2623
Concepción,Departamento,101575045,"Concepción, Chile, Centro de Concepción, Concepción, Biobío",36,1,1,2624
Concepción,Departamento,129277329,"Avenida Presidente Jorge Alessandri Rodriguez 300 - 600, Concepción, Chile, Lomas de San Andrés, Concepción, Biobío",52,2,2,2625
Concepción,Departamento,100836317,"Anibal Pinto 1415, Concepción, Chile, Barrio Poniente, Concepción, Biobío",40,1,1,2626
Concepción,Departamento,284410126,"Avenida Pedro De Valdivia 917, Concepción, Chile, Pedro de Valdivia, Concepción, Biobío",140,4,3,2627
Concepción,Departamento,90000000,"Diagonal Pedro Aguirre Cerda 1179, Concepción, Chile, Centro de Concepción, Concepción, Biobío",48,2,1,2628
Concepción,Departamento,135741196,"Avenida Manuel Rodríguez 1430, Concepción, Chile, Barrio Poniente, Concepción, Biobío",55,2,2,2629
Concepción,Departamento,132786286,"Anibal Pinto 1415, Concepción, Chile, Barrio Poniente, Concepción, Biobío",55,2,2,2630
Concepción,Departamento,90000000,"Eleuterio Ramirez 66, Concepción, Chile, Concepción, Biobío",71,2,1,2631
Concepción,Departamento,147745520,"Avenida Chacabuco 333, Concepción, Chile, Centro de Concepción, Concepción, Biobío",49,2,2,2632
Concepción,Departamento,115426187,"Juan Martínez De Rozas 300 - 600, Concepción, Chile, Barrio Poniente, Concepción, Biobío",62,2,2,2633
Concepción,Departamento,212384184,"Orompello 1 - 300, Concepción, Chile, Centro de Concepción, Concepción, Biobío",103,4,2,2634
Concepción,Departamento,120000000,"Maipú 1684, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",66,3,2,2635
Concepción,Departamento,135741196,"Anibal Pinto 1015, Concepción, Chile, Barrio Poniente, Concepción, Biobío",55,2,2,2636
Concepción,Departamento,110365903,"Concepción, Chile, Centro de Concepción, Concepción, Biobío",54,2,2,2637
Concepción,Departamento,243780107,"Salas 228, Concepción, Chile, Centro de Concepción, Concepción, Biobío",180,5,3,2638
Concepción,Departamento,65377392,"Concepción, Barrio Universitario, Concepción, Biobío",25,1,1,2639
Concepción,Departamento,130754785,"Concepción, Barrio Universitario, Concepción, Biobío",56,2,2,2640
Concepción,Departamento,535577509,"Castellón 1 - 300, Concepción, Chile, Concepción, Biobío",280,5,4,2641
Concepción,Departamento,89016675,"Concepción, Barrio Universitario, Concepción, Biobío",38,1,1,2642
Concepción,Departamento,100000000,"Las Heras 2100 - 2400, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",61,3,2,2643
Concepción,Departamento,73872760,"Anibal Pinto 2384, Concepción, Chile, Concepción, Biobío",34,1,1,2644
Concepción,Departamento,80890672,"Ongolmo 1409, 4061018 Concepción, Bío Bío, Chile, Barrio Poniente, Concepción, Biobío",32,1,1,2645
Concepción,Departamento,118565779,"Prieto 775, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",49,2,1,2646
Concepción,Departamento,144051882,"Centro de Concepción, Concepción, Biobío",45,2,2,2647
Concepción,Departamento,208468928,"O'higgins 1354, Concepción, Chile, Barrio Oriente - Las Tres Pascualas, Concepción, Biobío",67,2,2,2648
Concepción,Departamento,164366891,"Av. Pdte. Jorge Alessandri Rodriguez 300 - 600, Concepción, Talcahuano, Bío Bío, Chile, Lomas de San Andrés, Concepción, Biobío",110,3,2,2649
Concepción,Departamento,93744532,"Las Heras 1 - 300, Concepción, Chile, Barrio Poniente, Concepción, Biobío",45,2,1,2650
Concepción,Departamento,81260036,"Avenida Manuel Rodríguez 1267, Concepción, Chile, Barrio Poniente, Concepción, Biobío",41,1,1,2651
Concepción,Departamento,136664606,"Concepción, Chile, Centro de Concepción, Concepción, Biobío",59,2,2,2652
